Most sharks have five pairs of gill slits, but some have <mask> or seven pairs.	six
Most sharks have five pairs of gill slits, but some have six or <mask> pairs.	seven
Average acceleration is a quantity calculated from <mask> velocity measurements.	two
North Island is subtropical and has <mask> extremes of heat or cold.	no
Cords comprise <mask> insulated wires, joined at the middle.	two
Disaccharides contain <mask> monosaccharides.	two
Men also develop osteoporosis and fractures but at a rate <mask> to four times less than women.	three
Men also develop osteoporosis and fractures but at a rate three to <mask> times less than women.	four
Paramecia have <mask> nuclei, a macronucleus and a micronucleus.	two
Gannets soar above the cliffs on wingspans <mask> metres across.	two
Art is a matter of enjoyment through the <mask> senses.	five
Adult deer stand about <mask> feet tall from the ground to shoulder.	three
Tusks can grow up to <mask> feet long.	ten
Most foods are actually a combination of all <mask> macronutrients.	three
Men produce <mask> types of sperm in equal amounts.	two
Tyrannosaurs have tiny arms, with only <mask> clawed fingers.	two
Infants can follow back and forth motions as early as <mask> days after birth.	three
Most caterpillars molt <mask> or five times before they are full-grown.	four
Most caterpillars molt four or <mask> times before they are full-grown.	five
Women live on average <mask> years more than men.	seven
Most organizations have at least <mask> levels of security management.	two
Soccer is a sport that runs all year round with <mask> days of practice for three hours each day.	three
Soccer is a sport that runs all year round with three days of practice for <mask> hours each day.	three
Nematodes occur in <mask> general forms.	two
Calves first start to drink water with their trunks from about <mask> months old.	three
Secondary colors are the <mask> colors that are equal distant from the primary colors.	three
Deep snow is difficult, with snow deeper than <mask> feet forcing moose find other habitat.	three
Baryons consist of <mask> quarks, mesons of a quark-antiquark pair.	three
Propane has <mask> carbon atoms chained together.	three
Diesel engines produce <mask> different types of particulate matter.	three
Domestic cats have <mask> rows of whiskers on their muzzle.	four
African elephants give birth every <mask> to four years.	two
African elephants give birth every two to <mask> years.	four
Some desmids contain <mask> chloroplasts per cell.	two
Thunderstorms are very dangerous, even when <mask> tornadoes are formed.	no
Oleanders generally have <mask> serious insect or disease problems.	no
Ferrets usually reach full adult size by the age of <mask> months.	six
Bipes has <mask> small front limbs.	two
Iron comes in <mask> forms.	two
Ice boats can sail up to <mask> times the speed of the wind.	five
Food sources contain all <mask> compounds.	eight
Fish have a <mask> chambered heart.	two
Domestication demands diversity and that is <mask> less true for fish than for poultry or maize.	no
InTUition is a vocal ensemble made up of <mask> to twelve singers.	eight
Water is the only substance on earth that exists naturally in <mask> states.	three
Sulphur comes in several varieties, such as rings of six, seven, <mask> and ten atoms.	eight
Sulphur comes in several varieties, such as rings of six, seven, eight and <mask> atoms.	ten
Mollusks have <mask> or two hearts.	one
Mollusks have one or <mask> hearts.	two
Most leaflets have <mask> to three coarse teeth near their base.	one
Most leaflets have one to <mask> coarse teeth near their base.	three
Breastfed babies are half as likely to develop respiratory illness in their first <mask> years.	seven
Christians are people who are looking in <mask> directions.	three
Most jellyfish have <mask> basic life stages.	two
Biennials usually take <mask> years to complete their life cycle.	two
Soft sleepers are <mask> bed compartments with nice sheets and generally good comfort.	four
Internalization takes place when all <mask> processes are consistently reinforced.	three
Herring can survive and spawn for as many as <mask> years.	ten
Crows have at least <mask> calls which refer to different kinds of danger.	five
Theosophical literature defines man most often in terms of <mask> principles or elements.	seven
Young squirrels remain in the nest for about <mask> weeks.	six
Sloths hold onto tree branches with strong, curved claws that are on each of their <mask> feet.	four
Migraines can last from a couple of hours up to <mask> days.	four
Gestation lasts for <mask> weeks and the young voles reach sexual maturity in a month.	three
Ozone is a colorless gas, which is composed of <mask> oxygen atoms linked together.	three
Baptism is the first of <mask> sacraments that make up the sacraments of Christian initiation.	three
Sculls means each person uses <mask> oars.	two
Shanghai belongs to the North Asia hot monsoon climate, with <mask> distinctive seasons.	four
Blindness can occur rapidly, without any pain , since there are <mask> nerves in the retina of the eyes.	no
Individual plants grow <mask> to ten inches tall.	seven
Individual plants grow seven to <mask> inches tall.	ten
Bronze is made by mixing <mask> parts copper to one part tin.	three
Bronze is made by mixing three parts copper to <mask> part tin.	one
Heat exchange is the composite of <mask> mechanisms in which the body can gain, lose or both.	four
Sexual reproduction requires <mask> parents and is genetically variable.	two
Arachnids feature <mask> kinds of eyes, lateral and median ocelli.	two
Normal cells have <mask> copies of each chromosome.	two
Reproduction occur <mask> ways sexual reproduction and asexual reproduction.	two
Humpbacks come in <mask> different colors, ranging from white to black to mottled.	four
Rats live to around <mask> years of age.	two
Ozone is a chemical made of <mask> oxygen atoms.	three
Codons are sets of <mask> adjacent nucleotides which code for an amino acid.	three
Blobs can fragment into pieces of at least <mask> people.	two
Herring gulls are good at producing all <mask> eggs into flying birds.	three
Chronic insomnia is defined as having symptoms at least <mask> nights per week for more than a month.	three
Infants usually die of pneumonia or other infections before reaching <mask> years of age.	four
Smoking cigarettes starts as young as <mask> years of age.	eight
Most candles take about <mask> hours to cool completely, depending on their size.	six
Body temperature attains ambient levels within <mask> to six hours.	four
Body temperature attains ambient levels within four to <mask> hours.	six
Hands represent <mask> oceanic plates, and thumbs represent magma.	two
Single bonds are <mask> line, Double bonds are two lines.	one
Single bonds are one line, Double bonds are <mask> lines.	two
Females possess <mask> mammary glands and can, therefore, nurse all offspring simultaneously.	six
Smoke detectors come in many styles and <mask> different types.	two
